RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
29.722	0.000	0.000	0.000	0.975	-0.057	0.204	-0.008	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	96.546	4.030	0.000	
29.726	0.000	0.000	0.000	0.976	-0.056	0.203	-0.010	-0.009	0.998	0.092	0.000	0.000	0.000	0.000	96.546	4.030	0.000	
29.731	0.000	0.000	0.000	0.976	-0.057	0.203	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.546	4.030	0.000	
29.737	0.000	0.000	0.000	0.977	-0.053	0.199	-0.011	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.741	0.000	0.000	0.000	0.975	-0.055	0.207	-0.012	-0.006	1.007	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.746	0.000	0.000	0.000	0.977	-0.059	0.208	-0.012	-0.009	0.999	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.752	0.000	0.000	0.000	0.978	-0.056	0.211	-0.011	-0.007	1.002	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.757	0.000	0.000	0.000	0.978	-0.059	0.205	-0.008	-0.006	0.993	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.762	0.000	0.000	0.000	0.976	-0.055	0.206	-0.013	-0.004	0.996	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.766	0.000	0.000	0.000	0.974	-0.055	0.203	-0.012	-0.010	0.995	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.772	0.000	0.000	0.000	0.978	-0.055	0.201	-0.008	-0.003	1.000	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.776	0.000	0.000	0.000	0.978	-0.055	0.202	-0.011	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.782	0.000	0.000	0.000	0.975	-0.058	0.200	-0.012	-0.003	1.005	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.786	0.000	0.000	0.000	0.978	-0.056	0.202	-0.011	-0.006	1.006	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.791	0.000	0.000	0.000	0.976	-0.055	0.205	-0.011	-0.005	1.002	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.796	0.000	0.000	0.000	0.976	-0.053	0.211	-0.009	-0.005	0.999	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.802	0.000	0.000	0.000	0.977	-0.054	0.203	-0.008	-0.003	1.001	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.806	0.000	0.000	0.000	0.975	-0.055	0.204	-0.012	-0.005	1.003	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.812	0.000	0.000	0.000	0.977	-0.056	0.200	-0.009	-0.008	0.997	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.816	0.000	0.000	0.000	0.977	-0.052	0.210	-0.010	-0.007	0.998	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.822	0.000	0.000	0.000	0.979	-0.053	0.203	-0.007	-0.007	1.001	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.827	0.000	0.000	0.000	0.977	-0.054	0.205	-0.010	-0.008	0.998	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.831	0.000	0.000	0.000	0.975	-0.054	0.203	-0.010	-0.003	0.996	0.183	0.000	0.000	0.000	0.000	96.730	4.030	0.000	
29.837	0.000	0.000	0.000	0.978	-0.057	0.198	-0.011	-0.002	1.005	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.841	0.000	0.000	0.000	0.978	-0.058	0.202	-0.011	-0.006	0.998	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.847	0.000	0.000	0.000	0.976	-0.055	0.209	-0.009	-0.005	0.999	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.851	0.000	0.000	0.000	0.975	-0.056	0.204	-0.010	-0.004	0.998	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.856	0.000	0.000	0.000	0.976	-0.053	0.205	-0.007	-0.010	1.000	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.862	0.000	0.000	0.000	0.976	-0.054	0.203	-0.012	-0.003	1.005	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.866	0.000	0.000	0.000	0.974	-0.058	0.202	-0.008	-0.007	0.997	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.872	0.000	0.000	0.000	0.976	-0.056	0.206	-0.008	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.877	0.000	0.000	0.000	0.977	-0.054	0.204	-0.012	-0.006	1.002	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.881	0.000	0.000	0.000	0.979	-0.055	0.206	-0.010	-0.007	0.998	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.887	0.000	0.000	0.000	0.974	-0.055	0.203	-0.007	-0.004	1.001	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.891	0.000	0.000	0.000	0.976	-0.054	0.203	-0.010	-0.006	0.998	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.896	0.000	0.000	0.000	0.978	-0.055	0.201	-0.008	-0.005	1.004	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.901	0.000	0.000	0.000	0.980	-0.056	0.204	-0.012	-0.005	1.002	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.906	0.000	0.000	0.000	0.978	-0.055	0.202	-0.008	-0.006	1.004	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.911	0.000	0.000	0.000	0.976	-0.058	0.201	-0.009	-0.008	0.993	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.916	0.000	0.000	0.000	0.978	-0.051	0.209	-0.011	-0.009	0.998	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.921	0.000	0.000	0.000	0.980	-0.057	0.207	-0.009	-0.008	0.996	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.926	0.000	0.000	0.000	0.979	-0.054	0.202	-0.011	0.000	1.000	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.932	0.000	0.000	0.000	0.977	-0.052	0.201	-0.009	-0.007	1.006	0.183	0.000	0.000	0.000	0.000	96.638	4.030	0.000	
29.937	0.000	0.000	0.000	0.978	-0.055	0.207	-0.009	-0.007	0.998	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.941	0.000	0.000	0.000	0.976	-0.055	0.201	-0.007	-0.006	1.002	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.946	0.000	0.000	0.000	0.977	-0.059	0.202	-0.010	-0.008	0.996	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.952	0.000	0.000	0.000	0.976	-0.058	0.198	-0.013	-0.006	0.995	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.956	0.000	0.000	0.000	0.976	-0.054	0.201	-0.007	-0.009	1.001	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.961	0.000	0.000	0.000	0.978	-0.056	0.203	-0.012	-0.010	1.001	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.966	0.000	0.000	0.000	0.978	-0.055	0.201	-0.008	-0.010	0.995	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.971	0.000	0.000	0.000	0.978	-0.057	0.206	-0.014	-0.008	0.998	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.976	0.000	0.000	0.000	0.981	-0.054	0.206	-0.013	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.982	0.000	0.000	0.000	0.975	-0.059	0.205	-0.011	-0.009	1.005	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.987	0.000	0.000	0.000	0.977	-0.054	0.199	-0.010	-0.004	1.000	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.991	0.000	0.000	0.000	0.977	-0.056	0.202	-0.014	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
29.996	0.000	0.000	0.000	0.978	-0.055	0.203	-0.010	-0.008	0.994	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.001	0.000	0.000	0.000	0.973	-0.054	0.197	-0.011	-0.008	1.001	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.006	0.000	0.000	0.000	0.976	-0.053	0.199	-0.010	-0.002	0.998	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.011	0.000	0.000	0.000	0.976	-0.056	0.204	-0.011	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.016	0.000	0.000	0.000	0.978	-0.055	0.205	-0.008	-0.006	1.002	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.022	0.000	0.000	0.000	0.975	-0.055	0.204	-0.009	-0.005	1.000	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.026	0.000	0.000	0.000	0.975	-0.052	0.203	-0.008	-0.005	0.996	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.031	0.000	0.000	0.000	0.978	-0.054	0.204	-0.013	-0.004	0.998	0.183	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
30.037	0.000	0.000	0.000	0.976	-0.054	0.201	-0.008	-0.009	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.041	0.000	0.000	0.000	0.976	-0.053	0.213	-0.009	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.047	0.000	0.000	0.000	0.975	-0.058	0.207	-0.011	-0.010	0.996	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.051	0.000	0.000	0.000	0.976	-0.056	0.207	-0.011	-0.008	1.002	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.056	0.000	0.000	0.000	0.978	-0.054	0.207	-0.007	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.061	0.000	0.000	0.000	0.974	-0.058	0.202	-0.012	-0.001	1.004	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.066	0.000	0.000	0.000	0.976	-0.054	0.200	-0.010	-0.010	1.002	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.072	0.000	0.000	0.000	0.980	-0.054	0.204	-0.011	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.076	0.000	0.000	0.000	0.976	-0.050	0.205	-0.008	-0.003	1.002	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.082	0.000	0.000	0.000	0.978	-0.055	0.203	-0.007	-0.003	1.001	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.086	0.000	0.000	0.000	0.981	-0.056	0.205	-0.012	-0.007	1.003	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.092	0.000	0.000	0.000	0.975	-0.052	0.203	-0.012	-0.010	1.003	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.097	0.000	0.000	0.000	0.975	-0.059	0.205	-0.011	-0.004	1.004	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.102	0.000	0.000	0.000	0.976	-0.057	0.206	-0.012	-0.005	1.003	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.106	0.000	0.000	0.000	0.977	-0.057	0.204	-0.009	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.112	0.000	0.000	0.000	0.979	-0.055	0.202	-0.010	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.116	0.000	0.000	0.000	0.974	-0.053	0.202	-0.010	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.122	0.000	0.000	0.000	0.976	-0.056	0.196	-0.010	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.126	0.000	0.000	0.000	0.976	-0.055	0.202	-0.011	-0.004	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.132	0.000	0.000	0.000	0.977	-0.056	0.206	-0.009	-0.003	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
30.136	0.000	0.000	0.000	0.978	-0.054	0.203	-0.009	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.142	0.000	0.000	0.000	0.977	-0.054	0.204	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.146	0.000	0.000	0.000	0.974	-0.052	0.205	-0.011	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.151	0.000	0.000	0.000	0.980	-0.055	0.203	-0.011	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.156	0.000	0.000	0.000	0.979	-0.057	0.203	-0.011	-0.006	1.005	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.161	0.000	0.000	0.000	0.976	-0.054	0.209	-0.008	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.167	0.000	0.000	0.000	0.979	-0.057	0.207	-0.012	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.172	0.000	0.000	0.000	0.976	-0.058	0.205	-0.007	-0.003	0.997	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.176	0.000	0.000	0.000	0.977	-0.057	0.202	-0.008	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.182	0.000	0.000	0.000	0.980	-0.059	0.209	-0.012	-0.006	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.187	0.000	0.000	0.000	0.978	-0.053	0.202	-0.010	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.192	0.000	0.000	0.000	0.981	-0.055	0.206	-0.013	-0.004	0.994	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.196	0.000	0.000	0.000	0.981	-0.056	0.209	-0.009	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.201	0.000	0.000	0.000	0.977	-0.056	0.201	-0.014	-0.009	0.995	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.207	0.000	0.000	0.000	0.979	-0.056	0.206	-0.009	-0.010	0.995	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.212	0.000	0.000	0.000	0.976	-0.054	0.200	-0.010	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.217	0.000	0.000	0.000	0.978	-0.054	0.194	-0.012	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.221	0.000	0.000	0.000	0.976	-0.060	0.203	-0.011	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.227	0.000	0.000	0.000	0.979	-0.051	0.205	-0.012	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.232	0.000	0.000	0.000	0.978	-0.053	0.203	-0.013	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
30.236	0.000	0.000	0.000	0.976	-0.056	0.203	-0.012	-0.008	1.003	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.242	0.000	0.000	0.000	0.977	-0.058	0.202	-0.013	-0.005	0.997	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.247	0.000	0.000	0.000	0.977	-0.053	0.196	-0.009	-0.009	0.997	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.252	0.000	0.000	0.000	0.975	-0.054	0.204	-0.012	-0.003	1.001	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.256	0.000	0.000	0.000	0.978	-0.053	0.199	-0.011	-0.006	0.996	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.262	0.000	0.000	0.000	0.977	-0.059	0.198	-0.009	-0.003	1.000	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.266	0.000	0.000	0.000	0.979	-0.053	0.203	-0.009	-0.006	1.003	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.271	0.000	0.000	0.000	0.974	-0.056	0.205	-0.014	-0.002	0.998	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.277	0.000	0.000	0.000	0.973	-0.057	0.205	-0.005	-0.002	1.001	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.281	0.000	0.000	0.000	0.973	-0.056	0.206	-0.007	-0.004	0.996	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.287	0.000	0.000	0.000	0.975	-0.051	0.208	-0.010	-0.004	1.000	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.291	0.000	0.000	0.000	0.978	-0.057	0.204	-0.010	-0.005	0.999	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.296	0.000	0.000	0.000	0.974	-0.055	0.203	-0.009	-0.003	0.999	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.302	0.000	0.000	0.000	0.976	-0.051	0.206	-0.011	-0.003	1.000	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.307	0.000	0.000	0.000	0.977	-0.059	0.203	-0.005	-0.006	0.996	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.311	0.000	0.000	0.000	0.976	-0.056	0.206	-0.010	-0.006	0.998	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.316	0.000	0.000	0.000	0.976	-0.059	0.205	-0.008	-0.006	0.995	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.321	0.000	0.000	0.000	0.977	-0.051	0.204	-0.010	-0.008	0.994	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.326	0.000	0.000	0.000	0.977	-0.054	0.205	-0.007	-0.008	1.004	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.332	0.000	0.000	0.000	0.975	-0.053	0.201	-0.011	-0.008	1.003	0.183	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
30.337	0.000	0.000	0.000	0.977	-0.053	0.200	-0.007	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.341	0.000	0.000	0.000	0.975	-0.054	0.201	-0.012	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.347	0.000	0.000	0.000	0.979	-0.055	0.208	-0.011	-0.010	1.001	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.352	0.000	0.000	0.000	0.977	-0.053	0.203	-0.009	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.356	0.000	0.000	0.000	0.977	-0.053	0.203	-0.008	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.362	0.000	0.000	0.000	0.977	-0.055	0.207	-0.011	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.366	0.000	0.000	0.000	0.978	-0.054	0.198	-0.006	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.372	0.000	0.000	0.000	0.978	-0.053	0.201	-0.013	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.376	0.000	0.000	0.000	0.976	-0.057	0.204	-0.009	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.381	0.000	0.000	0.000	0.973	-0.052	0.205	-0.009	-0.009	0.999	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.386	0.000	0.000	0.000	0.978	-0.055	0.200	-0.010	-0.005	1.005	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.391	0.000	0.000	0.000	0.977	-0.051	0.196	-0.008	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.397	0.000	0.000	0.000	0.978	-0.051	0.202	-0.011	-0.008	0.999	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.401	0.000	0.000	0.000	0.979	-0.057	0.208	-0.006	-0.005	1.006	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.407	0.000	0.000	0.000	0.978	-0.057	0.206	-0.011	-0.010	1.000	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.411	0.000	0.000	0.000	0.977	-0.057	0.206	-0.007	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.416	0.000	0.000	0.000	0.977	-0.057	0.204	-0.008	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.422	0.000	0.000	0.000	0.978	-0.054	0.206	-0.010	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.427	0.000	0.000	0.000	0.978	-0.054	0.200	-0.010	-0.008	0.997	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.432	0.000	0.000	0.000	0.974	-0.051	0.205	-0.008	-0.003	1.009	0.092	0.000	0.000	0.000	0.000	96.546	3.939	0.000	
30.436	0.000	0.000	0.000	0.976	-0.053	0.200	-0.008	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.442	0.000	0.000	0.000	0.973	-0.054	0.204	-0.014	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.446	0.000	0.000	0.000	0.976	-0.058	0.201	-0.009	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.452	0.000	0.000	0.000	0.978	-0.058	0.206	-0.011	-0.007	1.004	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.457	0.000	0.000	0.000	0.975	-0.060	0.198	-0.008	-0.004	1.006	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.462	0.000	0.000	0.000	0.975	-0.057	0.207	-0.013	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.466	0.000	0.000	0.000	0.979	-0.054	0.197	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.472	0.000	0.000	0.000	0.976	-0.057	0.203	-0.015	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.476	0.000	0.000	0.000	0.978	-0.053	0.199	-0.008	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.481	0.000	0.000	0.000	0.978	-0.056	0.204	-0.013	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.487	0.000	0.000	0.000	0.978	-0.055	0.202	-0.012	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.491	0.000	0.000	0.000	0.979	-0.055	0.199	-0.010	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.496	0.000	0.000	0.000	0.975	-0.052	0.205	-0.008	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.502	0.000	0.000	0.000	0.978	-0.054	0.203	-0.008	-0.008	0.996	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.506	0.000	0.000	0.000	0.978	-0.056	0.205	-0.013	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.512	0.000	0.000	0.000	0.977	-0.054	0.200	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.516	0.000	0.000	0.000	0.974	-0.053	0.200	-0.008	-0.010	0.994	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.522	0.000	0.000	0.000	0.977	-0.055	0.202	-0.012	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.526	0.000	0.000	0.000	0.974	-0.054	0.206	-0.010	-0.004	1.006	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.531	0.000	0.000	0.000	0.980	-0.055	0.205	-0.010	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
30.536	0.000	0.000	0.000	0.977	-0.055	0.205	-0.012	-0.007	0.993	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.541	0.000	0.000	0.000	0.977	-0.053	0.203	-0.010	-0.006	0.996	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.546	0.000	0.000	0.000	0.977	-0.054	0.198	-0.009	-0.009	0.999	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.552	0.000	0.000	0.000	0.976	-0.054	0.202	-0.011	-0.005	1.005	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.556	0.000	0.000	0.000	0.976	-0.056	0.204	-0.009	-0.009	0.996	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.562	0.000	0.000	0.000	0.977	-0.056	0.209	-0.012	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.567	0.000	0.000	0.000	0.978	-0.054	0.202	-0.008	-0.006	1.001	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.572	0.000	0.000	0.000	0.974	-0.054	0.207	-0.012	-0.005	1.002	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.577	0.000	0.000	0.000	0.978	-0.056	0.202	-0.011	-0.006	0.993	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.581	0.000	0.000	0.000	0.979	-0.052	0.208	-0.008	-0.001	1.002	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.586	0.000	0.000	0.000	0.977	-0.055	0.202	-0.014	-0.009	0.998	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.591	0.000	0.000	0.000	0.977	-0.053	0.201	-0.014	0.000	0.999	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.596	0.000	0.000	0.000	0.977	-0.057	0.198	-0.013	-0.002	1.003	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.602	0.000	0.000	0.000	0.975	-0.056	0.206	-0.010	-0.007	1.002	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.606	0.000	0.000	0.000	0.977	-0.055	0.203	-0.013	-0.003	0.998	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.612	0.000	0.000	0.000	0.979	-0.057	0.202	-0.008	-0.005	1.006	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.617	0.000	0.000	0.000	0.978	-0.055	0.205	-0.008	-0.005	0.999	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
30.622	0.000	0.000	0.000	0.974	-0.055	0.204	-0.011	-0.005	0.997	0.183	0.000	0.000	0.000	0.000	96.363	4.030	0.000	
